	molecule_chembl_id	units	IC50	canonical_smiles	pIC50	mols
3043	CHEMBL3632864	nM	1.5	CC[C@@H](C)[C@H](N)C(=O)N1CCC[C@H]1C#N	7.823908740944319	<rdkit.Chem.rdchem.Mol object at 0x7f870f9811c0>
3044	CHEMBL3644788	nM	6.0	N[C@@H](CC(=O)N1CCc2c(nc(-c3ccco3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@@H]1O	7.221848749616356	<rdkit.Chem.rdchem.Mol object at 0x7f870f981230>
3045	CHEMBL3644790	nM	14.0	COCCc1nc2c(c(C(F)(F)F)n1)CCN(C(=O)C[C@H](N)CN1C(=O)CCC(F)(F)[C@@H]1O)C2	6.853871964321762	<rdkit.Chem.rdchem.Mol object at 0x7f870f9812a0>
3046	CHEMBL3644783	nM	5.0	N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@@H]1O	7.301029995663981	<rdkit.Chem.rdchem.Mol object at 0x7f870f981310>
3047	CHEMBL3644787	nM	10.0	N[C@@H](CC(=O)N1CCc2c(nc(-c3ccncc3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@@H]1O	7.0	<rdkit.Chem.rdchem.Mol object at 0x7f870f981380>
3048	CHEMBL3644799	nM	409.0	CCCc1nc2c(c(C(F)(F)F)n1)CCN(C(=O)C[C@H](N)CN1C(=O)CCC(F)C1O)C2	5.388276691992658	<rdkit.Chem.rdchem.Mol object at 0x7f870f9813f0>
3049	CHEMBL3644782	nM	36.0	N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@H]1O	6.443697499232713	<rdkit.Chem.rdchem.Mol object at 0x7f870f981460>
3050	CHEMBL3644785	nM	39.0	CC(C)(C)c1nc2c(c(C(F)(F)F)n1)CCN(C(=O)C[C@H](N)CN1C(=O)CCC(F)(F)C1O)C2	6.4089353929735005	<rdkit.Chem.rdchem.Mol object at 0x7f870f9814d0>
3051	CHEMBL3644793	nM	195.0	N[C@@H](CC(=O)N1CCc2c(nc(-c3cccs3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@H]1O	5.709965388637482	<rdkit.Chem.rdchem.Mol object at 0x7f870f981540>
3052	CHEMBL3644786	nM	17.0	N[C@@H](CC(=O)N1CCc2c(nc(C3CCC3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)C1O	6.769551078621726	<rdkit.Chem.rdchem.Mol object at 0x7f870f9815b0>
3053	CHEMBL3644791	nM	160.0	COCCc1nc2c(c(C(F)(F)F)n1)CCN(C(=O)C[C@H](N)CN1C(=O)CCC(F)(F)[C@H]1O)C2	5.795880017344075	<rdkit.Chem.rdchem.Mol object at 0x7f870f981620>
3054	CHEMBL3644794	nM	57.0	N[C@@H](CC(=O)N1CCc2c(nc(-c3ccc(F)cc3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@H]1O	6.2441251443275085	<rdkit.Chem.rdchem.Mol object at 0x7f870f981690>
3055	CHEMBL3644798	nM	159.0	N[C@@H](CC(=O)N1CCc2c(nc(-c3cccs3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)C1O	5.798602875679548	<rdkit.Chem.rdchem.Mol object at 0x7f870f981700>
3056	CHEMBL3644803	nM	63.0	N[C@@H](CC(=O)N1CCc2c(nc(-c3ccncc3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@H]1O	6.200659450546418	<rdkit.Chem.rdchem.Mol object at 0x7f870f981770>
3057	CHEMBL3644789	nM	93.0	N[C@@H](CC(=O)N1CCc2c(nc(-c3ccco3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@H]1O	6.031517051446065	<rdkit.Chem.rdchem.Mol object at 0x7f870f9817e0>
3058	CHEMBL3644792	nM	10.0	N[C@@H](CC(=O)N1CCc2c(nc(-c3cccs3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@@H]1O	7.0	<rdkit.Chem.rdchem.Mol object at 0x7f870f981850>
3059	CHEMBL3644796	nM	197.0	CC(C)(C)c1nc2c(c(C(F)(F)F)n1)CCN(C(=O)C[C@H](N)CN1C(=O)CCC(F)C1O)C2	5.705533773838407	<rdkit.Chem.rdchem.Mol object at 0x7f870f9818c0>
3060	CHEMBL3644784	nM	20.0	CCCc1nc2c(c(C(F)(F)F)n1)CCN(C(=O)C[C@H](N)CN1C(=O)CCC(F)(F)C1O)C2	6.698970004336019	<rdkit.Chem.rdchem.Mol object at 0x7f870f981930>
3061	CHEMBL3644797	nM	81.0	N[C@@H](CC(=O)N1CCc2c(nc(-c3ccco3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)C1O	6.0915149811213505	<rdkit.Chem.rdchem.Mol object at 0x7f870f9819a0>
3062	CHEMBL3644800	nM	206.0	N[C@@H](CC(=O)N1CCc2c(nc(-c3ccncc3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)C1O	5.686132779630847	<rdkit.Chem.rdchem.Mol object at 0x7f870f981a10>
3063	CHEMBL3644795	nM	2500.0	N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)C1=O	4.6020599913279625	<rdkit.Chem.rdchem.Mol object at 0x7f870f981a80>
3064	CHEMBL3734964	nM	1.6	N[C@H]1C[C@@H](N2Cc3[nH]nc(NC(=O)C4CC4)c3C2)CO[C@@H]1c1cc(F)ccc1F	7.795880017344075	<rdkit.Chem.rdchem.Mol object at 0x7f870f981af0>
3065	CHEMBL3735129	nM	4.3	N[C@H]1C[C@@H](N2Cc3[nH]nc(NC(=O)c4nccs4)c3C2)CO[C@@H]1c1cc(F)ccc1F	7.366531544420414	<rdkit.Chem.rdchem.Mol object at 0x7f870f981b60>
3066	CHEMBL3735925	nM	3.7	N[C@H]1C[C@@H](N2Cc3[nH]nc(NC(=O)c4ccncc4)c3C2)CO[C@@H]1c1cc(F)ccc1F	7.431798275933005	<rdkit.Chem.rdchem.Mol object at 0x7f870f981bd0>
3067	CHEMBL3734769	nM	3.2	CS(=O)(=O)Nc1n[nH]c2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2	7.494850021680094	<rdkit.Chem.rdchem.Mol object at 0x7f870f981c40>
3068	CHEMBL3734828	nM	1.1	CCS(=O)(=O)Nc1n[nH]c2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2	7.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f981cb0>
3069	CHEMBL3735461	nM	1.3	N[C@H]1C[C@@H](N2Cc3[nH]nc(NS(=O)(=O)CC(F)(F)F)c3C2)CO[C@@H]1c1cc(F)ccc1F	7.886056647693163	<rdkit.Chem.rdchem.Mol object at 0x7f870f981d20>
3070	CHEMBL3734999	nM	1.8	N[C@H]1C[C@@H](N2Cc3[nH]nc(NS(=O)(=O)C4CC4)c3C2)CO[C@@H]1c1cc(F)ccc1F	7.7447274948966935	<rdkit.Chem.rdchem.Mol object at 0x7f870f981d90>
3071	CHEMBL3735433	nM	1.8	N[C@H]1C[C@@H](N2Cc3[nH]nc(NS(=O)(=O)Cc4ccncc4)c3C2)CO[C@@H]1c1cc(F)ccc1F	7.7447274948966935	<rdkit.Chem.rdchem.Mol object at 0x7f870f981e00>
3072	CHEMBL3736137	nM	0.3	N[C@H]1C[C@@H](N2Cc3[nH]nc(NS(=O)(=O)c4c[nH]cn4)c3C2)CO[C@@H]1c1cc(F)ccc1F	8.522878745280337	<rdkit.Chem.rdchem.Mol object at 0x7f870f981e70>
3073	CHEMBL3735917	nM	1.7	CS(=O)(=O)c1n[nH]c2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2	7.769551078621726	<rdkit.Chem.rdchem.Mol object at 0x7f870f981ee0>
3074	CHEMBL3735694	nM	1.7	CC(C)S(=O)(=O)c1n[nH]c2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2	7.769551078621726	<rdkit.Chem.rdchem.Mol object at 0x7f870f981f50>
3075	CHEMBL3735843	nM	0.4	N[C@H]1C[C@@H](N2Cc3[nH]nc(S(=O)(=O)c4ccccc4)c3C2)CO[C@@H]1c1cc(F)ccc1F	8.397940008672037	<rdkit.Chem.rdchem.Mol object at 0x7f870f981fc0>
3076	CHEMBL3736188	nM	2.3	N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C(F)(F)F)nc3C2)CO[C@@H]1c1cc(F)ccc1F	7.638272163982407	<rdkit.Chem.rdchem.Mol object at 0x7f870f982030>
3077	CHEMBL3735281	nM	1.8	CCS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2	7.7447274948966935	<rdkit.Chem.rdchem.Mol object at 0x7f870f9820a0>
3078	CHEMBL3734912	nM	5.7	CCCS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2	7.2441251443275085	<rdkit.Chem.rdchem.Mol object at 0x7f870f982110>
3079	CHEMBL3735865	nM	0.7	CC(C)S(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2	8.154901959985743	<rdkit.Chem.rdchem.Mol object at 0x7f870f982180>
3080	CHEMBL3736190	nM	0.7	N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CC4)c3C2)CO[C@@H]1c1cc(F)ccc1F	8.154901959985743	<rdkit.Chem.rdchem.Mol object at 0x7f870f9821f0>
3081	CHEMBL3735329	nM	0.7	N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CO[C@@H]1c1cc(F)ccc1F	8.154901959985743	<rdkit.Chem.rdchem.Mol object at 0x7f870f982260>
3082	CHEMBL3645492	nM	1.349073756323204	N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CCCC4)c3C2)CO[C@@H]1c1cc(F)ccc1F	7.869964306007462	<rdkit.Chem.rdchem.Mol object at 0x7f870f9822d0>
3083	CHEMBL3736085	nM	0.7	N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CCCC4)nc3C2)CO[C@@H]1c1cc(F)ccc1F	8.154901959985743	<rdkit.Chem.rdchem.Mol object at 0x7f870f982340>
3084	CHEMBL3735852	nM	4.9	Cn1cnc(S(=O)(=O)n2ncc3c2CN([C@H]2CO[C@H](c4cc(F)ccc4F)[C@@H](N)C2)C3)c1	7.309803919971486	<rdkit.Chem.rdchem.Mol object at 0x7f870f9823b0>
3085	CHEMBL3736423	nM	0.7	Cn1cnc(S(=O)(=O)n2cc3c(n2)CN([C@H]2CO[C@H](c4cc(F)ccc4F)[C@@H](N)C2)C3)c1	8.154901959985743	<rdkit.Chem.rdchem.Mol object at 0x7f870f982420>
3086	CHEMBL3736511	nM	2.3	N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)c4ccccc4)nc3C2)CO[C@@H]1c1cc(F)ccc1F	7.638272163982407	<rdkit.Chem.rdchem.Mol object at 0x7f870f982490>
3087	CHEMBL3736067	nM	1.9	N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)c4cccc(C(F)(F)F)c4)nc3C2)CO[C@@H]1c1cc(F)ccc1F	7.721246399047171	<rdkit.Chem.rdchem.Mol object at 0x7f870f982500>
3088	CHEMBL3736135	nM	1.4	CCC(=O)Nc1n[nH]c2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2	7.853871964321762	<rdkit.Chem.rdchem.Mol object at 0x7f870f982570>
3089	CHEMBL3798441	nM	2600.0	C[C@H]1C[C@@H](C#N)N(C(=O)[C@@H](N)CC(=O)N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F	4.585026652029182	<rdkit.Chem.rdchem.Mol object at 0x7f870f9825e0>
3090	CHEMBL3799388	nM	19400.0	CC1CCN(C(=O)[C@@H](N)CC(=O)N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1.O=C(O)C(F)(F)F	3.712198270069774	<rdkit.Chem.rdchem.Mol object at 0x7f870f982650>
3091	CHEMBL3798777	nM	16200.0	CC[C@@H](C)[C@H](N)C(=O)N1CCC(C)C1.O=C(O)C(F)(F)F	3.7904849854573692	<rdkit.Chem.rdchem.Mol object at 0x7f870f9826c0>
3092	CHEMBL3797842	nM	680.0	C=C1C[C@@H](C#N)N(C(=O)[C@@H](N)CC(=O)N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F	5.167491087293763	<rdkit.Chem.rdchem.Mol object at 0x7f870f982730>
3093	CHEMBL3800113	nM	34000.0	C=C1CCN(C(=O)[C@@H](N)CC(=O)N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F	3.4685210829577446	<rdkit.Chem.rdchem.Mol object at 0x7f870f9827a0>
3094	CHEMBL3800380	nM	56000.0	CC[C@@H](C)[C@H](N)C(=O)N1Cc2conc2C1.O=C(O)C(F)(F)F	3.2518119729937993	<rdkit.Chem.rdchem.Mol object at 0x7f870f982810>
3095	CHEMBL3797299	nM	790.0	N#C[C@@H]1[C@@H]2C[C@@H]2CN1C(=O)[C@@H](N)CC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1.O=C(O)C(F)(F)F	5.102372908709558	<rdkit.Chem.rdchem.Mol object at 0x7f870f982880>
3096	CHEMBL3799074	nM	4000.0	CC[C@@H](C)[C@H](N)C(=O)N1C[C@H]2C[C@H]2[C@H]1C#N.O=C(O)C(F)(F)F	4.3979400086720375	<rdkit.Chem.rdchem.Mol object at 0x7f870f9828f0>
3097	CHEMBL3804940	nM	8.6	Cc1ccn2nc3c(c2n1)CN([C@@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	7.0655015487564325	<rdkit.Chem.rdchem.Mol object at 0x7f870f982960>
3098	CHEMBL3805696	nM	289.0	Cc1ccnc2c3c(nn12)CN([C@@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	5.539102157243452	<rdkit.Chem.rdchem.Mol object at 0x7f870f9829d0>
3099	CHEMBL3805235	nM	44.0	Cc1ccnc2c3c(nn12)CN([C@@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	6.356547323513812	<rdkit.Chem.rdchem.Mol object at 0x7f870f982a40>
3100	CHEMBL3804854	nM	699.0	Cc1ccn2nc3c(c2n1)CN([C@@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	5.1555228242543185	<rdkit.Chem.rdchem.Mol object at 0x7f870f982ab0>
3101	CHEMBL3806164	nM	1170.0	N[C@H]1C[C@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)ccc1F	4.931814138253839	<rdkit.Chem.rdchem.Mol object at 0x7f870f982b20>
3102	CHEMBL3806052	nM	0.12	N[C@H]1C[C@@H](N2Cc3nn4nccnc4c3C2)CO[C@@H]1c1cc(F)ccc1F	8.920818753952375	<rdkit.Chem.rdchem.Mol object at 0x7f870f982b90>
3103	CHEMBL3805353	nM	3.5	N[C@H]1C[C@@H](N2Cc3nn4cncnc4c3C2)CO[C@@H]1c1cc(F)ccc1F	7.455931955649724	<rdkit.Chem.rdchem.Mol object at 0x7f870f982c00>
3104	CHEMBL3806310	nM	0.6	Cc1cc(O)nc2c3c(nn12)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	8.221848749616356	<rdkit.Chem.rdchem.Mol object at 0x7f870f982c70>
3105	CHEMBL3805154	nM	0.5	Cc1cc(O)n2nc3c(c2n1)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	8.301029995663981	<rdkit.Chem.rdchem.Mol object at 0x7f870f982ce0>
3106	CHEMBL3804996	nM	1.9	Cc1cc(C(F)(F)F)nc2c3c(nn12)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	7.721246399047171	<rdkit.Chem.rdchem.Mol object at 0x7f870f982d50>
3107	CHEMBL3805937	nM	1.4	N[C@H]1C[C@@H](N2Cc3nn4c(C(F)(F)F)ccnc4c3C2)CO[C@@H]1c1cc(F)c(F)cc1F	7.853871964321762	<rdkit.Chem.rdchem.Mol object at 0x7f870f982dc0>
3108	CHEMBL3805179	nM	1.1	N[C@H]1C[C@@H](N2Cc3nn4c(C(F)(F)F)ccnc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F	7.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f982e30>
3109	CHEMBL3804950	nM	2.9	Cc1ccnc2c3c(nn12)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3	7.537602002101044	<rdkit.Chem.rdchem.Mol object at 0x7f870f982ea0>
3110	CHEMBL3806021	nM	0.6	Cc1ccnc2c3c(nn12)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	8.221848749616356	<rdkit.Chem.rdchem.Mol object at 0x7f870f982f10>
3111	CHEMBL3804994	nM	54.0	Cc1ccnc2c3c(nn12)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	6.267606240177032	<rdkit.Chem.rdchem.Mol object at 0x7f870f982f80>
3112	CHEMBL3805502	nM	1.5	N[C@H]1C[C@@H](N2Cc3nn4ccc(C(F)(F)F)nc4c3C2)CO[C@@H]1c1cc(F)c(F)cc1F	7.823908740944319	<rdkit.Chem.rdchem.Mol object at 0x7f870f982ff0>
3113	CHEMBL3805871	nM	1.1	N[C@H]1C[C@@H](N2Cc3nn4ccc(C(F)(F)F)nc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F	7.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f983060>
3114	CHEMBL3805400	nM	1.5	Cc1ccn2nc3c(c2n1)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3	7.823908740944319	<rdkit.Chem.rdchem.Mol object at 0x7f870f9830d0>
3115	CHEMBL3805751	nM	0.5	Cc1ccn2nc3c(c2n1)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	8.301029995663981	<rdkit.Chem.rdchem.Mol object at 0x7f870f983140>
3116	CHEMBL3806239	nM	155.0	Cc1ccn2nc3c(c2n1)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	5.809668301829708	<rdkit.Chem.rdchem.Mol object at 0x7f870f9831b0>
3117	CHEMBL3806216	nM	0.7	N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CO[C@@H]1c1cc(F)ccc1F	8.154901959985743	<rdkit.Chem.rdchem.Mol object at 0x7f870f983220>
3118	CHEMBL3806003	nM	3.7	N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F	7.431798275933005	<rdkit.Chem.rdchem.Mol object at 0x7f870f983290>
3119	CHEMBL3806026	nM	7.3	N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)ccc1F	7.136677139879544	<rdkit.Chem.rdchem.Mol object at 0x7f870f983300>
3120	CHEMBL3805346	nM	1.7	N[C@H]1C[C@@H](N2Cc3cnc4nc(C5CC5)nn4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F	7.769551078621726	<rdkit.Chem.rdchem.Mol object at 0x7f870f983370>
3121	CHEMBL3806041	nM	0.24	N[C@H]1C[C@@H](N2Cc3cnc4nnc(C5CC5)n4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F	8.619788758288394	<rdkit.Chem.rdchem.Mol object at 0x7f870f9833e0>
3122	CHEMBL3805629	nM	0.23	Cc1nc2ncc3c(n2n1)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	8.638272163982407	<rdkit.Chem.rdchem.Mol object at 0x7f870f983450>
3123	CHEMBL3806023	nM	0.56	Cc1nnc2ncc3c(n12)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	8.2518119729938	<rdkit.Chem.rdchem.Mol object at 0x7f870f9834c0>
3124	CHEMBL3806029	nM	0.7	Cc1cc2ncc3c(n2n1)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	8.154901959985743	<rdkit.Chem.rdchem.Mol object at 0x7f870f983530>
3125	CHEMBL3805966	nM	0.14	Cc1cc2ncc3c(n2n1)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3	8.853871964321762	<rdkit.Chem.rdchem.Mol object at 0x7f870f9835a0>
3126	CHEMBL3806179	nM	16.0	Cc1cc2ncc3c(n2n1)CN([C@@H]1CC[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3	6.795880017344075	<rdkit.Chem.rdchem.Mol object at 0x7f870f983610>
3127	CHEMBL3805294	nM	0.7	Cc1cc2ncc3c(n2n1)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3	8.154901959985743	<rdkit.Chem.rdchem.Mol object at 0x7f870f983680>
3128	CHEMBL3806157	nM	0.6	Cc1cc2ncc3c(n2n1)CN([C@H]1CC[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3	8.221848749616356	<rdkit.Chem.rdchem.Mol object at 0x7f870f9836f0>
3129	CHEMBL3804982	nM	26.0	Cc1cc2nc3c(cn2n1)CN([C@@H]1CC[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3	6.585026652029182	<rdkit.Chem.rdchem.Mol object at 0x7f870f983760>
3130	CHEMBL3805226	nM	1.1	Cc1cc2nc3c(cn2n1)CN([C@H]1CC[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3	7.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f9837d0>
3131	CHEMBL3687982	nM	624.9999999999998	CCN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3F)c1c2=O	5.204119982655925	<rdkit.Chem.rdchem.Mol object at 0x7f870f983840>
3132	CHEMBL3687983	nM	11.199999999999998	CCN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C(F)(F)F)c1c2=O	6.950781977329818	<rdkit.Chem.rdchem.Mol object at 0x7f870f9838b0>
3133	CHEMBL3813856	nM	13.5	CCN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C#N)c1c2=O	6.8696662315049934	<rdkit.Chem.rdchem.Mol object at 0x7f870f983920>
3134	CHEMBL3687979	nM	156.0	CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3F)c1c2=O	5.806875401645538	<rdkit.Chem.rdchem.Mol object at 0x7f870f983990>
3135	CHEMBL3687977	nM	27.400000000000002	CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C(F)(F)F)c1c2=O	6.562249437179612	<rdkit.Chem.rdchem.Mol object at 0x7f870f983a00>
3136	CHEMBL3687984	nM	1.7	CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C#N)c1c2=O	7.769551078621726	<rdkit.Chem.rdchem.Mol object at 0x7f870f983a70>
3137	CHEMBL3687978	nM	10.6	CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c1c2=O	6.97469413473523	<rdkit.Chem.rdchem.Mol object at 0x7f870f983ae0>
3138	CHEMBL3687980	nM	122.99999999999994	CC#CCn1c(N2CCC[C@@H](N)C2)nc2nc3n(c(=O)c21)CC(=O)N3C	5.910094888560602	<rdkit.Chem.rdchem.Mol object at 0x7f870f983b50>
3139	CHEMBL584162	nM	14130.0	COc1cc([C@H]2Oc3ccc4ccc(=O)oc4c3O[C@@H]2CO)cc(OC)c1O	3.8498578381514412	<rdkit.Chem.rdchem.Mol object at 0x7f870f983bc0>
3140	CHEMBL3952716	nM	206.71	N[C@@H]1Cc2c(ccc3ccc(=O)oc23)O[C@H]1c1cc(F)c(F)cc1F	5.684638513020665	<rdkit.Chem.rdchem.Mol object at 0x7f870f983c30>
3141	CHEMBL3926320	nM	110.09999999999995	N[C@@H]1Cc2c(ccc3ccccc23)O[C@H]1c1cc(F)c(F)cc1F	5.9582126810282485	<rdkit.Chem.rdchem.Mol object at 0x7f870f983ca0>
3142	CHEMBL3928073	nM	14.950000000000001	COc1ccc2ccc3c(c2c1)C[C@H](N)[C@@H](c1cc(F)c(F)cc1F)O3	6.825358807339551	<rdkit.Chem.rdchem.Mol object at 0x7f870f983d10>
3143	CHEMBL3919178	nM	216.2	N[C@@H]1Cc2c(ccc3ccc(Br)cc23)O[C@H]1c1cc(F)c(F)cc1F	5.665144310382709	<rdkit.Chem.rdchem.Mol object at 0x7f870f983d80>
3144	CHEMBL3942715	nM	205.2	N#Cc1ccc2ccc3c(c2c1)C[C@@H](N)[C@H](c1cc(F)c(F)cc1F)O3	5.687822643560222	<rdkit.Chem.rdchem.Mol object at 0x7f870f983df0>
3145	CHEMBL3910262	nM	14.6	CS(=O)(=O)c1cccc(-c2ccc3ccc4c(c3c2)C[C@@H](N)[C@H](c2cc(F)c(F)cc2F)O4)c1	6.835647144215563	<rdkit.Chem.rdchem.Mol object at 0x7f870f983e60>
3146	CHEMBL3929146	nM	813.4400000000002	COc1ccc2c3c(ccc2c1)O[C@@H](c1cc(F)c(F)cc1F)[C@H](N)C3	5.089674475462105	<rdkit.Chem.rdchem.Mol object at 0x7f870f983ed0>
3147	CHEMBL3892233	nM	39.2	N[C@@H]1Cc2c(ccc3cc(Br)ccc23)O[C@H]1c1cc(F)c(F)cc1F	6.406713932979542	<rdkit.Chem.rdchem.Mol object at 0x7f870f983f40>
3148	CHEMBL3920234	nM	8.42	N#Cc1ccc2c3c(ccc2c1)O[C@@H](c1cc(F)c(F)cc1F)[C@H](N)C3	7.0746879085003505	<rdkit.Chem.rdchem.Mol object at 0x7f870f984040>
3149	CHEMBL3950517	nM	17.65	N[C@H]1Cc2c(ccc3cc(C(=O)O)ccc23)O[C@@H]1c1cc(F)c(F)cc1F	6.753255290276159	<rdkit.Chem.rdchem.Mol object at 0x7f870f9840b0>
3150	CHEMBL3890161	nM	70.42	N[C@H]1Cc2c(ccc3cc(N4CCOCC4)ccc23)O[C@@H]1c1cc(F)c(F)cc1F	6.1523039792658345	<rdkit.Chem.rdchem.Mol object at 0x7f870f984120>
3151	CHEMBL3959221	nM	8.91	CS(=O)(=O)Nc1ccc2c3c(ccc2c1)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3	7.050122295963125	<rdkit.Chem.rdchem.Mol object at 0x7f870f984190>
3152	CHEMBL3932825	nM	5.8	CS(=O)(=O)c1ccc2c3c(ccc2c1)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3	7.236572006437063	<rdkit.Chem.rdchem.Mol object at 0x7f870f984200>
3153	CHEMBL3952691	nM	78.33	COc1ccc2ccc3c(c2c1)C[C@H](N)[C@@H](c1ccc(F)cc1F)O3	6.1060718734573936	<rdkit.Chem.rdchem.Mol object at 0x7f870f984270>
