SMILES,title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
COC(=O)CCNC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)NCCC(=O)OC)cc2)[C@@H]2CCCN2C(=O)[C@@H]2CCC[NH2+]2)cc1,"CHEMBL9238",1,Done,33.74,-6.48963,"glide_grid_1X70",-6.63823,-0.545934,-0.780823,-0,-0.480888,-43.5262,-20.2852,0.675071,-0.286561,-94.8639,-63.8115,11.4943
CC(=O)Nc1cccc(OP(=O)(Oc2cccc(NC(C)=O)c2)[C@@H]2CCCN2C(=O)[C@@H]2CCC[NH2+]2)c1,"CHEMBL9263",3,Done,9.72,-5.91639,"glide_grid_1X70",-6.06499,-0.727753,-0.764727,-0,-0.146797,-41.3201,-18.7503,0.694901,-0.242062,-82.0039,-60.0704,13.2813
COC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)OC)cc2)[C@@H]2CCCN2C(=O)[C@@H]2CCC[NH2+]2)cc1,"CHEMBL9408",7,Done,6.4,-5.05074,"glide_grid_1X70",-5.19934,-0.495254,-0.613638,-0,-0.33721,-38.4525,-15.1403,0.690049,-0.249617,-73.5899,-53.5928,7.51495
CS(=O)(=O)Nc1ccc(OP(=O)(Oc2ccc(NS(C)(=O)=O)cc2)[C@@H]2CCCN2C(=O)[C@@H]2CCC[NH2+]2)cc1,"CHEMBL9433",9,Done,8.45,-6.18408,"glide_grid_1X70",-6.43748,-0.496494,-0.464488,-0,-0.384015,-37.6487,-21.079,0.439435,-0.487628,-87.7766,-58.7277,6.23291
CS(=O)(=O)[N-]c1ccc(O[P@@](=O)(Oc2ccc(NS(C)(=O)=O)cc2)[C@@H]2CCCN2C(=O)[C@@H]2CCC[NH2+]2)cc1,"CHEMBL9433",11,Done,7.77,-4.60958,"glide_grid_1X70",-5.86948,-0.26555,-0.37695,-0,-0.413567,-37.2082,-19.624,0.442063,-0.451463,-78.7008,-56.8322,10.3325
NCC(=O)Nc1ccc(O[P@](=O)(Oc2ccc(NC(=O)C[NH3+])cc2)[C@@H]2CCCN2C(=O)[C@@H]2CCC[NH2+]2)cc1,"CHEMBL9512",13,Done,11.82,-6.01928,"glide_grid_1X70",-6.57878,-0.0502956,-1.07553,-0,-0.367362,-25.131,-31.1025,0.533846,-0.36289,-86.0239,-56.2335,15.1913
NCC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(=O)CN)cc2)[C@@H]2CCCN2C(=O)[C@@H]2CCC[NH2+]2)cc1,"CHEMBL9512",14,Done,12.66,-4.41801,"glide_grid_1X70",-5.36481,-0.054339,-0.820567,-0,0.299958,-38.0995,-21.9614,0.76524,-0.355913,-71.2873,-60.0609,25.7847
[NH3+]CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(=O)C[NH3+])cc2)[C@@H]2CCCN2C(=O)[C@@H]2CCC[NH2+]2)cc1,"CHEMBL9512",15,Done,12.62,-6.08364,"glide_grid_1X70",-7.07714,-9.03897e-05,-1.46841,-0,-0.487973,-24.5533,-37.2213,0.532034,-0.425039,-103.595,-61.7746,9.03313
NCC(=O)Nc1ccc(O[P@](=O)(Oc2ccc(NC(=O)C[NH3+])cc2)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2)cc1,"CHEMBL9512",16,Done,13.68,-5.64008,"glide_grid_1X70",-6.94338,-0.0274067,-1.29563,-0,-0.310509,-29.2026,-29.389,0.535668,-0.385377,-90.8923,-58.5916,7.49087
NCC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(=O)CN)cc2)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2)cc1,"CHEMBL9512",17,Done,13.98,-3.31168,"glide_grid_1X70",-5.00228,-0.00905827,-1.33439,-0,0.235139,-23.305,-21.6384,0.767855,-0.250817,-59.4364,-44.9434,5.49663
[NH3+]CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(=O)C[NH3+])cc2)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2)cc1,"CHEMBL9512",18,Done,12.89,-4.90921,"glide_grid_1X70",-6.64651,-0.000785124,-1.31975,-0,-0.424729,-22.6865,-38.3928,0.533846,-0.300764,-100.69,-61.0793,3.63889
O=C([C@@H]1CCC[NH2+]1)N1CCC[C@H]1P(=O)(Oc1ccc(NN2CCCC2)cc1)Oc1ccc(NN2CCCC2)cc1,"CHEMBL9527",19,Done,7.75,-3.36832,"glide_grid_1X70",-3.53042,-0.181966,-0.570192,-0,-0.224458,-32.0581,-9.32858,0.617001,-0.168606,-45.842,-41.3867,15.184
O=C([C@@H]1CCC[NH2+]1)N1CCC[C@H]1[P@](=O)(Oc1ccc(NN2CCCC2)cc1)Oc1ccc(N[NH+]2CCCC2)cc1,"CHEMBL9527",21,Done,9.71,-3.28043,"glide_grid_1X70",-5.52613,-0.643707,-0.667422,-0,-0.211653,-38.7611,-16.4631,0.613695,-0.209522,-72.3846,-55.2242,16.203
CCCC[S+](CCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H]([NH3+])C(=O)N1CCC[C@H]1C(=O)N2,"CHEMBL67679",22,Done,10.18,-3.82065,"glide_grid_1X70",-4.10175,-0.264638,-0.391597,-0,0,-31.7104,-11.3886,0.199562,-0.351273,-56.0434,-43.0989,4.07919
CCCCCCCC[S+](CCCCCCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2,"CHEMBL67680",25,Done,15.67,-2.25624,"glide_grid_1X70",-2.83304,-0.116486,-0.341705,-0,0,-29.3476,-6.17517,0.38003,-0.361229,-41.0881,-35.5227,4.60429
[NH3+][C@H](CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=O)[O-])cc1)Cc1ccc(F)c(F)c1,"CHEMBL182223",29,Done,8.29,-9.0887,"glide_grid_1X70",-9.0984,-1.67429,-1.06622,-0,-1.91385,-27.3353,-22.1851,0.564656,-0.314166,-94.9319,-49.5204,10.5839
N[C@H](CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=O)[O-])cc1)Cc1ccc(F)c(F)c1,"CHEMBL182223",30,Done,8.22,-4.00354,"glide_grid_1X70",-6.44674,-1.64425,-1.00279,-0,-1.01433,-38.1524,-10.1634,0.809978,-0.163212,-65.4255,-48.3158,16.0717
[NH3+][C@H](CC(=O)N1CSC[C@H]1C(=O)NCc1ccc(CC(=O)[O-])cc1)Cc1ccccc1F,"CHEMBL183060",31,Done,9.82,-6.4561,"glide_grid_1X70",-6.4692,-1.06919,-1.01632,-0,-0.690482,-31.1044,-18.531,0.857558,-0.215894,-76.1632,-49.6354,7.78705
N[C@H](CC(=O)N1CSC[C@H]1C(=O)NCc1ccc(CC(=O)[O-])cc1)Cc1ccccc1F,"CHEMBL183060",32,Done,9.52,-2.56469,"glide_grid_1X70",-4.82919,-0.744172,-0.915043,-0,-0.627998,-29.826,-11.5659,0.860994,-0.176796,-50.434,-41.3919,16.4974
[NH3+][C@H](CC(=O)N1CCC[C@H]1C(=O)NCc1ccccc1C(=O)[O-])Cc1ccccc1,"CHEMBL183098",33,Done,11.24,-7.91618,"glide_grid_1X70",-7.92588,-1.26465,-1.13231,-0,-1.43871,-33.0012,-19.4235,0.657654,-0.18428,-85.1877,-52.4247,14.0196
N[C@H](CC(=O)N1CCC[C@H]1C(=O)NCc1ccccc1C(=O)[O-])Cc1ccccc1,"CHEMBL183098",34,Done,10.4,-2.12822,"glide_grid_1X70",-4.57142,-1.09088,-0.667701,-0,-0.98757,-33.8537,-6.59861,0.943692,-0.0864843,-49.2901,-40.4523,12.4247
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H]([NH3+])Cc3ccccc3F)[C@H](Cc3ccccc3)C2)c1,"CHEMBL183207",35,Done,11.28,-6.85025,"glide_grid_1X70",-7.13065,-0.856053,-0.554637,-0,-0.81458,-38.7823,-18.9671,0.402894,-0.524093,-82.7933,-57.7494,21.8362
CS(=O)(=O)Nc1cccc(NC(=O)C[N@H+]2CCN(C(=O)C[C@H]([NH3+])Cc3ccccc3F)[C@H](Cc3ccccc3)C2)c1,"CHEMBL183207",36,Done,12.5,-4.7674,"glide_grid_1X70",-5.6196,-0.573294,-0.398098,-0,-0.512799,-23.0344,-20.182,0.40074,-0.357129,-70.5922,-43.2164,13.1572
CS(=O)(=O)[N-]c1cccc(NC(=O)CN2CCN(C(=O)C[C@H]([NH3+])Cc3ccccc3F)[C@H](Cc3ccccc3)C2)c1,"CHEMBL183207",37,Done,11.07,-5.11691,"glide_grid_1X70",-6.59431,-1.53794,-0.69244,-0,-1.02275,-31.0303,-13.4624,0.405061,-0.175364,-71.3368,-44.4927,16.5839
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H]([NH3+])Cc2c(F)c(F)c(F)c(F)c2F)cc1)C(=O)[O-],"CHEMBL183289",39,Done,15.57,-8.4058,"glide_grid_1X70",-8.4155,-1.15193,-1.06577,-0,-1.52032,-37.7761,-19.9987,0.382909,-0.171777,-101.472,-57.7748,9.66216
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H]([NH3+])C2CCCCC2)cc1)C(=O)[O-],"CHEMBL183418",41,Done,11.47,-5.5183,"glide_grid_1X70",-5.7537,-0.942198,-0.4,-0,-1.02888,-34.0292,-13.7639,0.600186,-0.216771,-69.5447,-47.7931,12.3892
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C2CCCCC2)cc1)C(=O)[O-],"CHEMBL183418",42,Done,9.92,-2.88214,"glide_grid_1X70",-3.54294,-0.666304,-0.456,-0,-0.627118,-33.7083,-5.78546,0.860844,-0.101127,-47.3104,-39.4938,9.05116
C[C@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H]([NH3+])Cc2ccccc2F)cc1)C(=O)[O-],"CHEMBL183736",43,Done,14.16,-8.45903,"glide_grid_1X70",-8.46873,-0.974677,-1.22614,-0,-1.40512,-29.3098,-25.3539,0.636401,-0.230611,-95.491,-54.6637,17.7315
C[C@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2ccccc2F)cc1)C(=O)[O-],"CHEMBL183736",44,Done,13.03,-2.51365,"glide_grid_1X70",-4.95685,-0.723175,-0.906784,-0,-0.636269,-32.9214,-12.0941,0.912701,-0.143144,-58.0019,-45.0155,10.9972
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H]([NH3+])Cc3ccccc3)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL184040",45,Done,11.95,-7.069,"glide_grid_1X70",-7.3494,-0.946542,-0.730512,-0,-0.609514,-44.3513,-19.4586,0.44342,-0.369897,-97.2897,-63.8099,19.0372
CS(=O)(=O)Nc1cccc(NC(=O)C[N@@H+]2CCN(C(=O)C[C@H]([NH3+])Cc3ccccc3)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL184040",46,Done,12.66,-7.93878,"glide_grid_1X70",-8.79098,-1.21227,-0.933752,-0,-0.875774,-37.2559,-28.1505,0.441042,-0.347432,-116.239,-65.4064,7.85974
CS(=O)(=O)[N-]c1cccc(NC(=O)CN2CCN(C(=O)C[C@H]([NH3+])Cc3ccccc3)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL184040",47,Done,11.45,-6.09291,"glide_grid_1X70",-7.57031,-1.70233,-0.497949,-0,-0.671009,-46.1584,-17.5393,0.445811,-0.206015,-93.3567,-63.6977,22.4847
CS(=O)(=O)[N-]c1cccc(NC(=O)C[N@@H+]2CCN(C(=O)C[C@H]([NH3+])Cc3ccccc3)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL184040",48,Done,11.14,-3.1149,"glide_grid_1X70",-5.0295,-0.403031,-0.378214,-0,-0.17253,-30.3259,-18.2072,0.44342,-0.271766,-67.1976,-48.5331,15.1981
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H]([NH3+])Cc2cc(F)c(C(F)(F)F)cc2F)cc1)C(=O)[O-],"CHEMBL184177",49,Done,16.89,-7.6075,"glide_grid_1X70",-7.6172,-1.31844,-0.911811,-0,-1.43294,-35.5057,-17.1107,0.566895,-0.179004,-83.0682,-52.6165,18.9005
[NH3+][C@H](CC(=O)N1CCC[C@H]1C(=O)NCCCCc1nnn[n-]1)Cc1ccccc1F,"CHEMBL184346",51,Done,19.3,-7.10478,"glide_grid_1X70",-7.12188,-1.00146,-0.834025,-0,-1.48381,-31.7589,-18.0475,0.793842,-0.301352,-81.7772,-49.8064,9.15674
N[C@H](CC(=O)N1CCC[C@H]1C(=O)NCCCCc1nnn[n-]1)Cc1ccccc1F,"CHEMBL184346",52,Done,19.21,-1.44012,"glide_grid_1X70",-3.89792,-1.02042,-0.576,-0,-0.741306,-33.0201,-5.91947,1.13902,-0.160291,-46.5544,-38.9395,8.42936
[NH3+][C@H](CC(=O)N1CCC[C@H]1C(=O)NCCCCc1nnn[nH]1)Cc1ccccc1F,"CHEMBL184346",53,Done,22.94,-4.86113,"glide_grid_1X70",-7.45043,-1.17237,-0.365046,-0,-1.81619,-34.2295,-18.7052,0.790391,-0.369951,-83.978,-52.9347,10.5084
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H]([NH3+])Cc2cc(Cl)ccc2F)cc1)C(=O)[O-],"CHEMBL184527",54,Done,17.01,-8.35958,"glide_grid_1X70",-8.36928,-1.46568,-0.86333,-0,-1.05613,-40.2412,-21.9191,0.50653,-0.190742,-107.317,-62.1603,9.84335
[NH3+][C@H](CC(=O)N1CCC[C@H]1C(=O)NCc1cccc(C(=O)[O-])c1)Cc1ccccc1,"CHEMBL184593",56,Done,10.32,-8.33368,"glide_grid_1X70",-8.34338,-1.45102,-0.76585,-0,-1.53949,-38.5117,-20.3265,0.657654,-0.270115,-97.3517,-58.8383,12.0497
N[C@H](CC(=O)N1CCC[C@H]1C(=O)NCc1cccc(C(=O)[O-])c1)Cc1ccccc1,"CHEMBL184593",57,Done,9.84,-2.56095,"glide_grid_1X70",-5.00415,-0.811985,-0.877926,-0,-0.952199,-25.1166,-13.2858,0.943692,-0.0570325,-48.9863,-38.4024,12.8668
CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H]([NH3+])Cc2cc(C(F)(F)F)ccc2F)cc1)C(=O)[O-],"CHEMBL184630",58,Done,20.22,-7.59667,"glide_grid_1X70",-7.60637,-1.49087,-0.508972,-0,-1.91661,-41.0441,-13.5818,0.623891,-0.224326,-89.5592,-54.6259,5.49904
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@@H]([NH3+])Cc3ccc(F)c(F)c3)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL184672",60,Done,10.97,-4.7197,"glide_grid_1X70",-5.0001,-0.485437,-0.608072,-0,-0.180459,-29.2595,-17.1786,0.523047,-0.209405,-64.6043,-46.4382,16.6592
CS(=O)(=O)Nc1cccc(NC(=O)C[N@@H+]2CCN(C(=O)C[C@@H]([NH3+])Cc3ccc(F)c(F)c3)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL184672",61,Done,12.04,-4.78243,"glide_grid_1X70",-5.63463,-0.386371,-0.218934,-0,-0.534791,-30.845,-19.3662,0.364176,-0.411539,-78.7708,-50.2111,7.96401
CS(=O)(=O)[N-]c1cccc(NC(=O)CN2CCN(C(=O)C[C@@H]([NH3+])Cc3ccc(F)c(F)c3)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL184672",62,Done,9.49,-2.16159,"glide_grid_1X70",-3.63899,-0.248547,-0.634439,-0,-0.110826,-24.5876,-11.7938,0.525858,-0.17259,-48.547,-36.3814,7.52375
CS(=O)(=O)[N-]c1cccc(NC(=O)C[N@@H+]2CCN(C(=O)C[C@@H]([NH3+])Cc3ccc(F)c(F)c3)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL184672",63,Done,10.41,-6.85342,"glide_grid_1X70",-8.76802,-2.09872,-0.314107,-0,-1.4211,-36.9964,-20.9832,0.366133,-0.302934,-90.6303,-57.9796,14.3163
[NH3+][C@@H](CC(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1OCC(=O)NC1CC1)Cc1ccccc1,"CHEMBL184738",64,Done,17.89,-7.06624,"glide_grid_1X70",-7.07594,-1.3152,-0.794659,-0,-1.02207,-38.14,-16.2996,0.652016,-0.244077,-80.8005,-54.4397,15.2305
N[C@@H](CC(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1OCC(=O)NC1CC1)Cc1ccccc1,"CHEMBL184738",65,Done,19.59,-2.26195,"glide_grid_1X70",-4.70515,-1.40954,-0.75554,-0,-0.276831,-40.6818,-6.68525,0.934816,-0.161177,-58.6307,-47.3671,10.0394
COC(=O)Cc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H]([NH3+])Cc2ccccc2F)cc1,"CHEMBL185244",66,Done,13.73,-8.75289,"glide_grid_1X70",-8.76259,-1.67627,-0.864932,-0,-1.55058,-44.7324,-18.6663,0.675004,-0.309242,-105.457,-63.3987,11.6047
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C[C@@H]([NH3+])Cc3ccccc3)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL186032",68,Done,11.51,-6.15866,"glide_grid_1X70",-6.67596,-1.07291,-0.711965,-0,-0.643741,-30.1885,-20.3689,0.501861,-0.184456,-77.8272,-50.5574,14.1163
CS(=O)(=O)Nc1cccc(NC(=O)C[N@@H+]2CCN(C[C@@H]([NH3+])Cc3ccccc3)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL186032",69,Done,12.22,-5.15514,"glide_grid_1X70",-5.67324,-0.9174,-0.312884,-0,-0.649613,-31.6261,-18.7287,0.714469,-0.117207,-75.2417,-50.3547,11.165
CS(=O)(=O)[N-]c1cccc(NC(=O)C[N@@H+]2CCN(C[C@@H]([NH3+])Cc3ccccc3)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL186032",70,Done,12.03,-7.0412,"glide_grid_1X70",-8.6341,-1.16942,-0.947485,-0,-1.02998,-33.5525,-27.1632,0.501861,-0.31145,-100.916,-60.7157,14.3608
CS(=O)(=O)[N-]c1cccc(NC(=O)CN2CCN(C[C@@H]([NH3+])Cc3ccccc3)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL186032",71,Done,13.81,-4.1961,"glide_grid_1X70",-5.9086,-1.16485,-0.675932,-0,-0.276841,-32.2327,-18.1529,0.719432,-0.175836,-69.4153,-50.3856,17.8163
CS(=O)(=O)Nc1cccc(NC(=O)C[N@@H+]2CCN(C[C@@H](N)Cc3ccccc3)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL186032",72,Done,12.94,-0.520177,"glide_grid_1X70",-2.63108,-0.244884,-0.218906,-0,0.33752,-30.788,-10.6765,0.716944,-0.0808821,-46.3092,-41.4645,11.0664
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C[C@@H](N)Cc3ccccc3)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL186032",73,Done,11.52,-0.782776,"glide_grid_1X70",-3.34158,-1.07364,-0.304,-0,-0.18664,-35.9895,-3.88759,0.719432,-0.114116,-44.8666,-39.8771,16.0907
COC(=O)Cc1ccc(CNC(=O)[C@@H]2CSCN2C(=O)C[C@H]([NH3+])Cc2ccccc2F)cc1,"CHEMBL186482",74,Done,13.38,-7.28475,"glide_grid_1X70",-7.29785,-1.3744,-0.696414,-0,-1.1404,-32.5753,-19.1594,0.628959,-0.212918,-79.2887,-51.7347,16.6356
COC(=O)Cc1ccc(CNC(=O)[C@@H]2CSCN2C(=O)C[C@H](N)Cc2ccccc2F)cc1,"CHEMBL186482",75,Done,15.23,-2.70737,"glide_grid_1X70",-4.97187,-1.01936,-0.525093,-0,-0.650985,-38.4082,-11.154,0.902008,-0.0849355,-55.9767,-49.5621,19.9687
[NH3+][C@H](CC(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1OCC(=O)NC1CC1)Cc1ccccc1,"CHEMBL186649",76,Done,19.19,-7.87326,"glide_grid_1X70",-7.88296,-1.46439,-0.870795,-0,-0.973987,-37.1299,-20.9936,0.652016,-0.220266,-87.3994,-58.1235,22.0761
N[C@H](CC(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1OCC(=O)NC1CC1)Cc1ccccc1,"CHEMBL186649",77,Done,21.12,-0.996643,"glide_grid_1X70",-3.43984,-1.0252,-0.699155,-0,-0.216603,-32.9611,-4.60773,0.934816,-0.0944846,-40.1482,-37.5689,18.9233
[NH3+][C@H](CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(OCC(=O)[O-])cc1)Cc1ccccc1F,"CHEMBL186787",78,Done,17.66,-5.34565,"glide_grid_1X70",-5.35535,-0.681052,-0.679739,-0,-0.961366,-26.3868,-14.2703,0.672415,-0.245726,-59.4076,-40.657,20.2072
N[C@H](CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(OCC(=O)[O-])cc1)Cc1ccccc1F,"CHEMBL186787",79,Done,13.26,-2.80403,"glide_grid_1X70",-5.24723,-1.07581,-0.951813,-0,-0.881974,-36.2965,-8.86838,0.964458,-0.157008,-55.8941,-45.1649,15.8773
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H]([NH3+])Cc3ccccc3F)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL187293",82,Done,11.98,-7.14903,"glide_grid_1X70",-7.42943,-1.88796,-0.462408,-0,-0.873834,-45.0548,-14.3978,0.402894,-0.195708,-92.5937,-59.4526,20.5639
CS(=O)(=O)Nc1cccc(NC(=O)C[N@@H+]2CCN(C(=O)C[C@H]([NH3+])Cc3ccccc3F)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL187293",83,Done,12.5,-6.00265,"glide_grid_1X70",-6.85485,-0.0952948,-0.80766,-0,-0.384383,-29.4638,-27.5712,0.40074,-0.495057,-84.701,-57.035,13.0949
CS(=O)(=O)[N-]c1cccc(NC(=O)CN2CCN(C(=O)C[C@H]([NH3+])Cc3ccccc3F)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL187293",84,Done,11.59,-4.08062,"glide_grid_1X70",-5.55802,-0.872188,-0.367866,-0,-0.817709,-33.9683,-12.9588,0.405061,-0.263086,-75.3013,-46.9271,6.77327
CS(=O)(=O)[N-]c1cccc(NC(=O)C[N@@H+]2CCN(C(=O)C[C@H]([NH3+])Cc3ccccc3F)[C@@H](Cc3ccccc3)C2)c1,"CHEMBL187293",85,Done,15.15,-4.72654,"glide_grid_1X70",-6.64114,-0.804715,-0.495571,-0,-0.522142,-29.8326,-22.7815,0.402894,-0.312753,-88.4523,-52.614,7.58616
[NH3+][C@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=O)[O-])cc1)C1CCCCC1,"CHEMBL187699",86,Done,9.83,-6.93974,"glide_grid_1X70",-7.17514,-0.934824,-0.912469,-0,-1.28806,-30.7351,-21.4901,0.907973,-0.187492,-83.0431,-52.2252,6.39817
N[C@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=O)[O-])cc1)C1CCCCC1,"CHEMBL187699",87,Done,8.88,-5.5756,"glide_grid_1X70",-6.2364,-1.47912,-0.793034,-0,-1.19189,-34.4547,-11.4552,0.912227,-0.243569,-61.1344,-45.9099,15.8729
C[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H]([NH3+])Cc2ccccc2F)cc1)C(=O)[O-],"CHEMBL187963",88,Done,14.98,-7.89268,"glide_grid_1X70",-7.90238,-1.18394,-0.94146,-0,-1.19361,-34.859,-22.0312,0.636401,-0.172145,-97.4158,-56.8902,10.8172
C[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2ccccc2F)cc1)C(=O)[O-],"CHEMBL187963",89,Done,13.48,-1.98061,"glide_grid_1X70",-4.42381,-1.11174,-0.56219,-0,-0.757994,-33.2195,-7.55871,0.912701,-0.1098,-49.8331,-40.7782,12.7025
N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)N1CCC1)c1ccc(-c2ccc(F)cc2)cc1,"CHEMBL188043",90,Done,4.54,-2.24981,"glide_grid_1X70",-2.47421,-1.5632,-0.285446,-0,-0.0630937,-20.2839,-0.994206,0.692431,-0.0915761,-15.9359,-21.2782,17.3236
[NH3+][C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)N1CCC1)c1ccc(-c2ccc(F)cc2)cc1,"CHEMBL188043",91,Done,4.96,-4.54861,"glide_grid_1X70",-5.23241,-1.18778,-0.392438,-0,0.671709,-38.2548,-17.3382,0.482576,-0.293008,-70.9575,-55.593,4.28257
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,"CHEMBL188096",92,Done,3.98,-5.27258,"glide_grid_1X70",-5.48858,-1.18278,-0.238369,-0,-1.40011,-39.885,-6.81878,0.562252,-0.212504,-58.3628,-46.7038,10.4597
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,"CHEMBL188096",93,Done,3.78,-7.3636,"glide_grid_1X70",-8.0663,-1.15737,-0.418174,-0,-1.88092,-34.7572,-19.6758,0.391872,-0.312477,-88.2599,-54.433,3.4907
N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)Nn1cnnn1)c1ccc(-c2ccc(F)cc2)cc1,"CHEMBL188444",94,Done,5.13,-5.48298,"glide_grid_1X70",-5.59848,-1.21235,-0.274769,-0,-1.53785,-44.1757,-5.42657,0.615044,-0.165788,-60.6661,-49.6022,13.623
[NH3+][C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)Nn1cnnn1)c1ccc(-c2ccc(F)cc2)cc1,"CHEMBL188444",95,Done,4.83,-5.90063,"glide_grid_1X70",-6.96583,-1.56429,-0.279237,-0,-1.57456,-30.6368,-16.6955,0.612503,-0.124084,-62.8512,-47.3322,16.4034
CC(C)NC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,"CHEMBL188643",96,Done,5.83,-5.09622,"glide_grid_1X70",-5.32032,-1.09297,-0.201399,-0,-1.4505,-34.2635,-9.05108,0.686377,-0.190985,-53.6121,-43.3146,10.9145
CC(C)NC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,"CHEMBL188643",97,Done,6.75,-4.95683,"glide_grid_1X70",-5.64143,-1.24004,-0.266729,-0,-1.34462,-27.04,-13.4495,0.683379,-0.103988,-59.8621,-40.4895,13.2569
C[NH+](C)C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,"CHEMBL189046",99,Done,6.95,-6.83624,"glide_grid_1X70",-7.91004,-1.24972,-0.370039,-0,-2.00335,-34.0444,-18.5856,0.44979,-0.246657,-85.2481,-52.63,5.91076
